Loan ID,Loan Status,Current Loan Amount,Term,Credit Score,Annual Income,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies
77463f2a-eaa1-4a3f-bcea-de4bdc4a6ff1,Fully Paid,225390.0,Short Term,722.0,817551.0,Rent,other,5797.85,11.1,7.0,0.0,161747.0,340494.0,0.0
45a64fbb-5e4c-4546-a310-71a8170c6cbc,Fully Paid,443652.0,Long Term,716.0,996208.0,Rent,Debt Consolidation,19923.97,15.8,9.0,0.0,124241.0,184184.0,0.0
1c79bb53-93e2-4cea-9169-2be553d3f9ef,Fully Paid,216150.0,Short Term,741.0,933375.0,Rent,Debt Consolidation,6253.66,20.1,17.0,0.0,152627.0,768372.0,0.0
1de33430-9143-4630-8888-2911b49c16c3,Charged Off,258874.0,Long Term,6690.0,1010914.0,Home Mortgage,Debt Consolidation,8676.92,15.2,6.0,0.0,154565.0,202708.0,0.0
1021fbcc-d90c-4050-9944-04e41716afcd,Fully Paid,51304.0,Short Term,743.0,1271309.0,Home Mortgage,Other,8528.34,21.5,5.0,0.0,477774.0,1091156.0,0.0
8d71f5b8-75c2-4b74-bc1e-b26074679eae,Fully Paid,659472.0,Short Term,732.0,2278176.0,Home Mortgage,Debt Consolidation,39488.46,17.0,14.0,0.0,1963973.0,3145340.0,0.0
8a7dc4ec-ae8b-40f2-9a53-4d0ac77c6587,Fully Paid,268180.0,Short Term,739.0,1158012.0,Home Mortgage,Debt Consolidation,17080.62,24.6,14.0,0.0,842099.0,1669624.0,0.0
c985c9da-2ffe-4ec0-95c2-6e8885e4d717,Fully Paid,99999999.0,Short Term,744.0,970900.0,Rent,Debt Consolidation,19474.62,20.0,4.0,0.0,714058.0,967010.0,0.0
a23a2916-c1fd-4aa8-bcd6-022f27b1fd72,Fully Paid,99999999.0,Long Term,713.0,876508.0,Rent,Debt Consolidation,18479.78,28.2,17.0,0.0,386612.0,696212.0,0.0
bc974be8-7bb4-43eb-b726-5f02d6705b0f,Fully Paid,99999999.0,Short Term,747.0,1108346.0,Home Mortgage,Debt Consolidation,13946.57,9.6,13.0,0.0,280801.0,402908.0,0.0
3b325952-8839-4f0a-b9c3-8d39790ce5dc,Fully Paid,99999999.0,Short Term,727.0,918061.0,Home Mortgage,Debt Consolidation,12929.31,21.5,6.0,0.0,102866.0,180202.0,0.0
661ba3a1-3b08-4ff1-88fa-cf634c80d2ba,Charged Off,351692.0,Long Term,7280.0,949145.0,Home Mortgage,Debt Consolidation,15898.25,18.5,9.0,1.0,215935.0,474430.0,1.0
440c02e2-6dd1-4ae8-bab4-d849a2868e93,Fully Paid,303292.0,Short Term,739.0,1122558.0,Home Mortgage,Home Improvements,9298.6,15.9,7.0,0.0,68191.0,201432.0,0.0
5bfaa0a4-355d-45bc-be38-ea1280f06254,Charged Off,44770.0,Short Term,746.0,1022200.0,Home Mortgage,Other,23084.81,22.4,12.0,1.0,256652.0,454410.0,1.0
251d5462-dd68-40a6-8873-72a3f1b747c5,Fully Paid,45012.0,Short Term,716.0,585618.0,Rent,Other,7515.45,14.6,11.0,0.0,73074.0,105776.0,0.0
68b582be-bbe8-4635-8bfe-f048892fb1cd,Fully Paid,503030.0,Long Term,662.0,1750812.0,Home Mortgage,Debt Consolidation,24073.76,23.6,11.0,0.0,328073.0,426822.0,0.0
fc9d15c8-9b8a-4ff8-889c-e37cb3b4836c,Charged Off,133452.0,Short Term,734.0,480225.0,Rent,Debt Consolidation,9244.26,21.8,5.0,1.0,174914.0,342694.0,1.0
de31e36e-573a-4549-89b1-8d9086571a98,Fully Paid,59686.0,Short Term,705.0,182457.0,Rent,Debt Consolidation,1626.97,16.7,3.0,0.0,55423.0,104170.0,0.0
be10622d-a183-49fb-a38c-cf4c07dd0cbd,Fully Paid,414062.0,Long Term,714.0,795188.0,Home Mortgage,Debt Consolidation,7752.95,25.0,8.0,0.0,331892.0,575300.0,0.0
76f344c5-90dd-4104-99e2-9a01a862b202,Charged Off,127930.0,Short Term,718.0,1226564.0,Home Mortgage,Debt Consolidation,10425.87,16.5,6.0,0.0,429077.0,605902.0,0.0
dbe94958-c057-4aea-a09c-b48d4fece99f,Fully Paid,532180.0,Short Term,737.0,1886187.0,Home Mortgage,Debt Consolidation,35994.74,16.9,12.0,0.0,354635.0,487696.0,0.0
b5fb51cd-c904-4a32-a863-978fee517225,Charged Off,294514.0,Long Term,7360.0,1641011.0,Home Mortgage,Business Loan,13360.42,16.2,6.0,0.0,450110.0,915970.0,0.0
92cc90f1-a6ab-45dd-af2d-a0d40e7d65e9,Fully Paid,782254.0,Short Term,713.0,2412772.0,Home Mortgage,Debt Consolidation,24931.99,16.2,9.0,0.0,223953.0,410960.0,0.0
0f2adcf7-5921-463e-918b-441f54f7bd1b,Charged Off,56606.0,Short Term,723.0,507775.0,Home Mortgage,Debt Consolidation,4062.2,20.7,8.0,0.0,113582.0,143748.0,0.0
f178d41d-3798-4258-872d-6be89848221a,Fully Paid,433554.0,Short Term,735.0,947910.0,Rent,Debt Consolidation,16667.56,14.9,6.0,0.0,405802.0,530926.0,0.0
6dfcd2fe-a476-4d7f-b671-03f047e7a855,Fully Paid,491568.0,Long Term,680.0,1204619.0,Rent,Debt Consolidation,10439.93,12.5,10.0,0.0,406524.0,607354.0,0.0
87812051-64a5-4142-b393-0ff6402eca4b,Fully Paid,173844.0,Short Term,733.0,1501456.0,Home Mortgage,Debt Consolidation,9784.43,17.0,17.0,1.0,126521.0,437294.0,1.0
f6afd1b0-ae7e-47f6-bba3-d2a101c59266,Fully Paid,472010.0,Short Term,743.0,2040600.0,Rent,Other,34179.86,9.4,5.0,0.0,65493.0,317306.0,0.0
7919817b-494f-4c19-8359-a9b4c1294cba,Fully Paid,99999999.0,Long Term,737.0,1848320.0,Rent,Debt Consolidation,15710.72,15.0,11.0,1.0,472397.0,928642.0,1.0
2c5d4d3c-8c11-407e-84ea-09cec1c762ff,Charged Off,218240.0,Long Term,7370.0,829312.0,Own Home,Debt Consolidation,23842.72,28.7,10.0,0.0,180101.0,726594.0,0.0
0ff3dc88-fb2c-4a55-a16c-e05640f5b74b,Fully Paid,330902.0,Short Term,700.0,1305015.0,Home Mortgage,Business Loan,23816.69,14.8,17.0,0.0,308370.0,515966.0,0.0
1006aa88-1f79-4745-aec0-0c135b193ba5,Fully Paid,99999999.0,Short Term,746.0,953040.0,Rent,Debt Consolidation,8497.94,15.9,4.0,0.0,96748.0,493526.0,0.0
fd8a8e3c-e3e9-41ce-a59f-66172985dd0b,Fully Paid,128502.0,Short Term,716.0,664012.0,Own Home,Debt Consolidation,3663.01,9.4,12.0,0.0,90782.0,305558.0,0.0
8b4adaeb-b6eb-4835-a634-75a5907a4583,Fully Paid,99999999.0,Short Term,697.0,268774.0,Own Home,Debt Consolidation,4389.95,19.1,7.0,0.0,70110.0,180004.0,0.0
471c1a3d-9641-4321-93e0-f97bb3b72016,Charged Off,143440.0,Short Term,704.0,965086.0,Rent,Debt Consolidation,6659.12,16.5,22.0,0.0,141512.0,350130.0,0.0
2aa3a09e-011f-4465-9399-eef8b1391445,Charged Off,216964.0,Short Term,715.0,1525757.0,Home Mortgage,Debt Consolidation,15003.16,14.9,13.0,0.0,262314.0,518342.0,0.0
0252ec07-fdc2-4130-9713-56a884ca4b6a,Fully Paid,253066.0,Short Term,735.0,627190.0,Own Home,Debt Consolidation,9878.29,18.2,8.0,0.0,435708.0,695860.0,0.0
b97353c3-8b31-4957-a7b9-5a8a53e07bea,Fully Paid,105424.0,Short Term,721.0,1400642.0,Home Mortgage,Debt Consolidation,11788.74,16.9,10.0,0.0,44384.0,101596.0,0.0
941a965f-3f7f-4794-bfc0-2665dd582b16,Charged Off,216458.0,Long Term,729.0,1495528.0,Rent,Other,8375.01,7.3,6.0,0.0,64657.0,328394.0,0.0
b92e918f-9b35-4370-b1c1-9f558dd5c304,Fully Paid,86878.0,Short Term,746.0,2006970.0,Home Mortgage,Debt Consolidation,20905.89,25.4,7.0,0.0,26543.0,86812.0,0.0
a96947b1-8e89-48bb-90f2-103d1127726e,Fully Paid,539176.0,Long Term,717.0,1862570.0,Home Mortgage,Home Improvements,28869.93,15.0,12.0,0.0,288990.0,1149940.0,0.0
035ace44-88b9-430e-a187-a7f340ee565d,Fully Paid,99999999.0,Short Term,716.0,895128.0,Own Home,Debt Consolidation,20662.5,13.1,10.0,0.0,385282.0,714912.0,0.0
7ec75f45-21a2-4948-a770-305e202bb26b,Fully Paid,562782.0,Long Term,743.0,1121646.0,Home Mortgage,Debt Consolidation,15609.64,30.3,18.0,0.0,568195.0,2559942.0,0.0
1f4b4426-c379-4890-b921-6f56498b73cf,Fully Paid,99999999.0,Short Term,727.0,1852823.0,Home Mortgage,Debt Consolidation,28162.94,26.6,10.0,0.0,1039053.0,1771880.0,0.0
a3592ca3-073c-4fac-9ff2-037c11a214b3,Fully Paid,99999999.0,Short Term,742.0,1201047.0,Rent,Debt Consolidation,17915.67,20.2,7.0,0.0,147459.0,217228.0,0.0
2c294e2c-2a5f-4983-9810-8316ae0c2de0,Fully Paid,554444.0,Long Term,723.0,1753871.0,Rent,Debt Consolidation,37269.64,16.3,11.0,0.0,463714.0,762674.0,0.0
31994831-58d5-4d54-8aa3-3a24db63d4ab,Fully Paid,765006.0,Short Term,723.0,1736638.0,Home Mortgage,Debt Consolidation,28509.69,14.2,10.0,0.0,195852.0,469480.0,0.0
b9e9f2ee-5acf-4c53-867d-b8ce0866afac,Fully Paid,99999999.0,Short Term,716.0,1773688.0,Rent,Debt Consolidation,20545.46,13.8,18.0,0.0,756637.0,1836692.0,0.0
fe1e6027-06f0-49d3-94e5-32cd4201274d,Charged Off,441012.0,Long Term,685.0,1154136.0,Home Mortgage,Debt Consolidation,12118.39,13.4,7.0,1.0,128231.0,363000.0,1.0
552b0f25-7e6d-41cf-8b15-56aa6ae5bcde,Charged Off,571098.0,Long Term,683.0,1124040.0,Rent,Debt Consolidation,23885.85,23.2,10.0,0.0,100548.0,188386.0,0.0
3b66aa4c-f74d-4eaa-b649-12cf3aa26c5d,Fully Paid,377058.0,Short Term,740.0,2489095.0,Rent,Medical Bills,10972.88,16.6,7.0,0.0,77197.0,177716.0,0.0
80bbb2f9-777a-4f7b-af0b-f71a6964b640,Fully Paid,189728.0,Short Term,702.0,804935.0,Rent,Debt Consolidation,12208.26,8.9,3.0,0.0,101384.0,144232.0,0.0
4baf802a-f70c-43ec-baa1-f92e3957d59e,Fully Paid,88066.0,Short Term,741.0,1236064.0,Own Home,other,13689.5,18.2,5.0,0.0,170430.0,206866.0,0.0
56e76a73-163d-4127-9be4-8fe33dfa4f19,Fully Paid,236302.0,Short Term,735.0,960355.0,Own Home,Debt Consolidation,3729.51,30.2,10.0,1.0,134102.0,375980.0,1.0
4eeb7539-d333-4c00-8b40-91e9f7a0d317,Fully Paid,131384.0,Short Term,724.0,567378.0,Rent,Debt Consolidation,7413.8,20.5,11.0,0.0,45904.0,238326.0,0.0
625d15f4-be87-4bc8-82e4-b51112f0ecc2,Fully Paid,266948.0,Short Term,725.0,1152768.0,Rent,Debt Consolidation,7444.96,13.1,7.0,0.0,208506.0,351406.0,0.0
06bf82c1-3a0e-41e9-ad93-1cf26002cf66,Fully Paid,224598.0,Long Term,719.0,1648763.0,Home Mortgage,Home Improvements,6347.71,17.1,6.0,1.0,50217.0,149094.0,1.0
c2613ec5-25d3-4fba-ad72-ac668a4afe4d,Fully Paid,390654.0,Short Term,748.0,1555720.0,Home Mortgage,Debt Consolidation,17631.43,26.4,7.0,0.0,543609.0,751146.0,0.0
88933553-44d1-41b9-a536-3409446fcbb2,Fully Paid,99999999.0,Short Term,695.0,2494206.0,Home Mortgage,Other,28475.49,16.5,11.0,0.0,214529.0,419584.0,0.0
5f64c681-8aad-4c94-bd43-40dfac65b158,Charged Off,246730.0,Short Term,7220.0,484823.0,Rent,Debt Consolidation,9615.71,14.7,7.0,1.0,63308.0,126412.0,0.0
cc60b4df-9b46-4f80-b559-c4563d10246c,Fully Paid,196988.0,Short Term,740.0,788120.0,Rent,Debt Consolidation,7027.34,17.0,6.0,0.0,259274.0,521202.0,0.0
920266ae-47dd-44de-a29f-2cf840142945,Charged Off,523666.0,Long Term,739.0,1884420.0,Rent,other,9233.62,32.3,7.0,0.0,87343.0,361196.0,0.0
83869dad-68c6-4ca4-a25d-05e738f7ddcf,Fully Paid,99999999.0,Long Term,727.0,1421010.0,Home Mortgage,Debt Consolidation,2522.44,10.0,5.0,0.0,108110.0,171006.0,0.0
32a8b2ef-3b6f-43a4-b1ca-f065ec662ef9,Charged Off,158136.0,Short Term,694.0,379392.0,Home Mortgage,Debt Consolidation,6860.71,20.8,10.0,0.0,226803.0,1021834.0,0.0
fde8133c-6214-4c12-876b-df79aaa1f642,Fully Paid,99999999.0,Short Term,709.0,367783.0,Home Mortgage,Debt Consolidation,6552.91,11.9,3.0,0.0,113829.0,133122.0,0.0
0959b5e6-6333-41e8-92cf-21e30d9b5b11,Fully Paid,128216.0,Short Term,720.0,1306022.0,Home Mortgage,Home Improvements,12189.45,12.1,5.0,0.0,156123.0,186362.0,0.0
a503c8aa-2eb4-477c-86c0-56a69c55aaa2,Fully Paid,317966.0,Short Term,711.0,1830745.0,Rent,Debt Consolidation,14234.04,9.8,6.0,0.0,153444.0,205392.0,0.0
0bdc2e51-140d-42ba-b106-be65bf37dbfd,Fully Paid,285956.0,Long Term,720.0,858971.0,Rent,Debt Consolidation,11596.08,18.6,10.0,1.0,126122.0,260788.0,1.0
dbb6286c-c08f-4aa2-ba1b-4da6e2d5875a,Fully Paid,331760.0,Long Term,617.0,1528056.0,Home Mortgage,Debt Consolidation,17827.32,13.5,6.0,0.0,207024.0,303072.0,0.0
5041d944-b71e-4fb0-bc68-549f111754ec,Fully Paid,99999999.0,Short Term,743.0,1061302.0,Home Mortgage,Debt Consolidation,22818.05,19.4,10.0,0.0,201172.0,431354.0,0.0
0d7484c8-b52b-46c3-a00c-70fedbc87c85,Fully Paid,159896.0,Short Term,712.0,652137.0,Rent,Debt Consolidation,9075.73,20.4,11.0,1.0,85101.0,226534.0,0.0
be72c4b9-48ae-4eb4-91b7-c773f38a5bad,Fully Paid,467236.0,Short Term,743.0,905198.0,Home Mortgage,Other,13502.54,19.6,8.0,0.0,449559.0,1149082.0,0.0
c2589cd2-e409-4c49-960b-5ba78a306094,Charged Off,268004.0,Short Term,719.0,819774.0,Rent,other,15370.81,31.0,13.0,1.0,118636.0,221584.0,1.0
08e7d118-b0a1-43f0-9780-a9550bd2908d,Fully Paid,237138.0,Long Term,701.0,819204.0,Home Mortgage,Debt Consolidation,16452.29,17.3,10.0,1.0,244568.0,506594.0,1.0
a79bb9a9-58d1-4eb6-bd81-2e721d9c0b02,Fully Paid,57750.0,Short Term,747.0,884602.0,Home Mortgage,Other,4518.77,25.1,6.0,1.0,83391.0,193908.0,1.0
00259add-16c2-4315-ba5c-6ded4b2fdb27,Charged Off,531476.0,Long Term,709.0,999039.0,Rent,Debt Consolidation,6935.0,14.6,11.0,0.0,317034.0,547910.0,0.0
1fac7d39-a9ae-477e-9ca8-cfa897e63196,Fully Paid,336182.0,Short Term,746.0,2436864.0,Home Mortgage,Debt Consolidation,26602.28,23.0,7.0,0.0,474867.0,610258.0,0.0
5af2924c-4f06-4549-b454-aa5b4201505b,Fully Paid,773454.0,Short Term,702.0,1915390.0,Rent,Buy House,19952.09,13.5,10.0,0.0,378271.0,767074.0,0.0
efbb4b44-22dd-4556-91d1-1c91b0dcf721,Fully Paid,99999999.0,Short Term,693.0,1689062.0,Home Mortgage,Debt Consolidation,33921.84,26.0,14.0,0.0,652289.0,812988.0,0.0
fb0486c2-8de7-4e91-a2e8-d4978a9322ad,Fully Paid,529276.0,Short Term,750.0,1809332.0,Rent,Debt Consolidation,31964.84,42.8,11.0,0.0,339131.0,1493030.0,0.0
41ce4008-89a6-4c2c-bbb8-a56a3d76e613,Charged Off,774620.0,Short Term,6840.0,2293680.0,Own Home,Debt Consolidation,49122.98,12.3,11.0,0.0,562913.0,672628.0,0.0
24c39ac2-1a11-490b-ad7a-6e4f92e44da5,Fully Paid,267190.0,Short Term,739.0,692284.0,Rent,Debt Consolidation,17306.91,13.6,10.0,0.0,372077.0,739002.0,0.0
a43f0583-a71b-4671-a902-8b522a0016ea,Fully Paid,223190.0,Short Term,692.0,963775.0,Home Mortgage,Debt Consolidation,12689.72,9.8,11.0,0.0,286615.0,508992.0,0.0
e3ca61ec-7462-4f7f-a38e-bee337412fb1,Charged Off,240306.0,Long Term,7130.0,1345162.0,Home Mortgage,Debt Consolidation,8261.58,14.0,18.0,1.0,277875.0,400664.0,0.0
b42572b5-f94f-4be2-a0b1-d5f58c506d74,Fully Paid,99999999.0,Long Term,696.0,1881950.0,Rent,Debt Consolidation,25876.86,18.1,11.0,0.0,259483.0,331276.0,0.0
4a45411b-aad3-4773-bdbb-69f000a1fcc1,Charged Off,113278.0,Short Term,735.0,752476.0,Rent,Debt Consolidation,4909.98,9.0,13.0,0.0,170145.0,879538.0,0.0
292334e1-1c9f-4f63-b79e-366409898a62,Fully Paid,334994.0,Short Term,745.0,964345.0,Rent,Debt Consolidation,4741.26,25.5,8.0,0.0,128440.0,1062204.0,0.0
9a6df161-6b46-4d21-97be-75c89e76a9bc,Fully Paid,665808.0,Short Term,724.0,2012556.0,Home Mortgage,Debt Consolidation,31027.0,25.9,16.0,0.0,525426.0,1071114.0,0.0
2d079c6e-ebce-4e9f-905c-e989dad7c8c0,Fully Paid,124784.0,Short Term,743.0,384902.0,Rent,Buy a Car,461.89,11.7,11.0,0.0,19722.0,93610.0,0.0
df910a4f-0703-46b2-8a0e-060e53765991,Charged Off,563200.0,Short Term,7290.0,1556480.0,Home Mortgage,Debt Consolidation,29054.23,13.6,9.0,0.0,586283.0,836044.0,0.0
28b9a01e-2e95-4126-af9f-f7eb00ec2f60,Charged Off,322146.0,Long Term,721.0,1261258.0,Rent,Debt Consolidation,21651.45,14.4,14.0,0.0,248976.0,575388.0,0.0
c3db200a-fdda-4b36-87aa-a6f06c2b9d67,Fully Paid,217426.0,Short Term,742.0,976448.0,Rent,Debt Consolidation,12124.28,24.0,10.0,1.0,155059.0,364958.0,0.0
592da77d-67d0-4975-be7a-59f1a13a8404,Fully Paid,99999999.0,Long Term,635.0,938125.0,Home Mortgage,Home Improvements,11335.78,21.4,7.0,0.0,22648.0,52140.0,0.0
85ca5164-69bb-4b65-b8e7-7e88ec7d015a,Fully Paid,228954.0,Short Term,693.0,550202.0,Own Home,Debt Consolidation,476.9,16.5,6.0,2.0,2869.0,663630.0,2.0
f1188689-cb7b-4e32-bfe0-133555324589,Fully Paid,229834.0,Short Term,673.0,663214.0,Rent,Debt Consolidation,9837.63,9.9,6.0,0.0,203661.0,305052.0,0.0
e849668f-f7b4-47d4-9b81-920ac90b2e75,Fully Paid,431596.0,Long Term,723.0,2609194.0,Home Mortgage,Debt Consolidation,19068.97,21.5,9.0,1.0,141265.0,375166.0,1.0
c906f7dc-6334-4ae1-a51b-c7b813b59adb,Fully Paid,134354.0,Short Term,721.0,580146.0,Home Mortgage,Debt Consolidation,9089.03,17.5,16.0,0.0,67697.0,603020.0,0.0
03bcdab7-af50-4808-8064-de758ee1582d,Charged Off,234036.0,Long Term,710.0,483227.0,Rent,Debt Consolidation,11114.24,15.2,9.0,0.0,187359.0,256146.0,0.0
a3ff0523-1492-4db0-aa16-03b19455587e,Fully Paid,99999999.0,Short Term,732.0,380057.0,Home Mortgage,Debt Consolidation,1621.65,15.3,2.0,0.0,58425.0,133144.0,0.0
ab05793c-c307-48bd-88c4-fdd0f5106b49,Charged Off,152240.0,Long Term,7110.0,601008.0,Rent,Debt Consolidation,10482.49,16.0,12.0,1.0,213598.0,362648.0,1.0
f17f8ad6-d128-4334-bf7c-9b75bbedb563,Fully Paid,546986.0,Long Term,707.0,2388015.0,Home Mortgage,Debt Consolidation,30646.24,26.0,20.0,0.0,648945.0,2408406.0,0.0
f9664411-72fb-467f-ae99-137484dd929c,Fully Paid,780318.0,Long Term,701.0,2032012.0,Home Mortgage,Debt Consolidation,28448.32,18.6,9.0,0.0,670434.0,1099560.0,0.0
9e03e3cd-c77e-49ee-8148-1389991a6b38,Fully Paid,90112.0,Long Term,729.0,1070194.0,Home Mortgage,Debt Consolidation,8873.57,14.5,8.0,1.0,29431.0,309892.0,0.0
5535ae52-2f76-4bdf-94c4-eb2a5332c86a,Fully Paid,99999999.0,Short Term,746.0,1435203.0,Home Mortgage,Other,370.69,14.0,8.0,0.0,5339.0,212850.0,0.0
11a842bf-3423-4d5a-bec9-0cb050c58938,Charged Off,572352.0,Short Term,727.0,1454374.0,Rent,Debt Consolidation,31147.84,18.1,14.0,0.0,388341.0,921448.0,0.0
72bd0528-61c1-4b9d-8ed9-33fc838aa567,Fully Paid,753676.0,Short Term,680.0,3440482.0,Home Mortgage,Debt Consolidation,36985.21,20.8,10.0,0.0,359043.0,878922.0,0.0
7f0f71a5-fb1f-481b-b8d4-5472134860b5,Fully Paid,167838.0,Short Term,724.0,889029.0,Home Mortgage,Other,8312.5,16.7,9.0,0.0,25118.0,182974.0,0.0
f57ef160-caa2-4068-acf5-76ed3ba796c8,Fully Paid,98626.0,Short Term,722.0,1059953.0,Home Mortgage,Debt Consolidation,3921.79,20.4,4.0,0.0,20596.0,218768.0,0.0
61a4b964-08e3-48a0-9922-b821e62a8086,Charged Off,143858.0,Short Term,729.0,420508.0,Own Home,Debt Consolidation,5431.72,29.5,6.0,0.0,86241.0,153648.0,0.0
b1b00492-3316-4d0b-8635-7ca202e785dd,Fully Paid,174416.0,Long Term,726.0,1129740.0,Rent,other,21935.88,12.5,20.0,0.0,52383.0,191334.0,0.0
f050ada4-e7c3-404c-b1b7-0e5de01249dc,Fully Paid,99999999.0,Short Term,740.0,2332497.0,Home Mortgage,Debt Consolidation,26240.52,17.0,12.0,1.0,250306.0,472032.0,1.0
997d016a-1941-40a4-904e-067c14c463a1,Fully Paid,287804.0,Long Term,721.0,975099.0,Rent,Debt Consolidation,21533.65,22.7,11.0,0.0,535553.0,810634.0,0.0
a8672da3-f3e3-4f77-8ede-8429c5680edf,Fully Paid,99999999.0,Short Term,741.0,1011522.0,Rent,Debt Consolidation,32958.54,16.6,11.0,0.0,284582.0,619410.0,0.0
c44aea4a-64c4-4d27-aa3c-a68a508e758b,Fully Paid,128436.0,Short Term,698.0,1003124.0,Rent,Debt Consolidation,18975.68,14.9,7.0,0.0,88008.0,183282.0,0.0
0b5e75f6-c5b8-472e-843f-d303220c6768,Fully Paid,160402.0,Short Term,726.0,480985.0,Rent,Debt Consolidation,6052.26,11.2,7.0,0.0,48811.0,180554.0,0.0
9217c325-020f-4327-aa0d-ecd14f87666b,Charged Off,160754.0,Short Term,740.0,674918.0,Rent,Other,5320.57,15.9,9.0,0.0,211774.0,611490.0,0.0
3e64efdf-cb56-48df-9e3c-fdf70b795545,Fully Paid,99999999.0,Short Term,747.0,697091.0,Own Home,Debt Consolidation,13941.82,11.9,14.0,0.0,366358.0,871046.0,0.0
5fa92c72-e4f0-435e-9ac9-4c9f1f684f72,Fully Paid,99999999.0,Short Term,745.0,1261904.0,Home Mortgage,Debt Consolidation,31232.01,19.4,7.0,0.0,372818.0,490006.0,0.0
ef757f77-419d-4865-a0fc-4a000cf83a4d,Fully Paid,223564.0,Short Term,719.0,1737702.0,Home Mortgage,other,13481.64,25.1,5.0,0.0,13471.0,22352.0,0.0
141926ce-eeca-489c-a854-71da8183c357,Fully Paid,321640.0,Short Term,746.0,1688017.0,Home Mortgage,Debt Consolidation,28274.47,20.5,12.0,0.0,210292.0,343442.0,0.0
01e593d8-0242-48a8-ac6d-56305449fc30,Fully Paid,269720.0,Short Term,746.0,745408.0,Rent,Debt Consolidation,14162.79,10.7,27.0,0.0,197847.0,578512.0,0.0
5db3c3e5-204f-497f-99a1-1c5cf7630612,Fully Paid,572528.0,Long Term,609.0,3174501.0,Home Mortgage,Debt Consolidation,49204.68,32.7,15.0,0.0,204003.0,265100.0,0.0
6c231a3e-07aa-430a-986a-ebb4a8cd42dc,Fully Paid,133870.0,Short Term,729.0,963490.0,Rent,Debt Consolidation,16861.17,18.8,9.0,0.0,276355.0,557458.0,0.0
c066ee43-46ad-4edf-ba78-7ad4ebc3d3d5,Fully Paid,193644.0,Short Term,706.0,1429598.0,Home Mortgage,Debt Consolidation,22277.88,22.0,20.0,0.0,190684.0,758736.0,0.0
efaba3bb-25df-4518-beda-d283613399b6,Fully Paid,366916.0,Short Term,733.0,2170427.0,Home Mortgage,other,14704.67,20.2,10.0,0.0,144590.0,391204.0,0.0
7f81b66d-4221-4875-a583-cc349c15adf8,Fully Paid,315986.0,Long Term,723.0,1345485.0,Rent,Debt Consolidation,13342.75,15.0,10.0,2.0,62700.0,451000.0,1.0
49af347e-0876-4df6-9bf7-920b3dfe5590,Fully Paid,172128.0,Short Term,740.0,966264.0,Rent,other,11917.18,21.8,9.0,2.0,66918.0,195646.0,2.0
77c7498c-cf50-452f-8e1d-7594af01d0d1,Fully Paid,443916.0,Short Term,743.0,1495186.0,Rent,Debt Consolidation,7127.09,16.8,13.0,0.0,169898.0,717970.0,0.0
f160f544-92a5-4469-ae87-2f0d6324094f,Charged Off,626934.0,Long Term,662.0,1424867.0,Home Mortgage,Debt Consolidation,26834.84,16.0,12.0,0.0,259540.0,508486.0,0.0
12f31a7e-3e9b-4c52-8aea-fc440373f5b1,Fully Paid,120384.0,Short Term,718.0,541633.0,Home Mortgage,Home Improvements,1530.07,11.2,3.0,0.0,53941.0,138820.0,0.0
61b977b8-4632-43e0-a237-e0e4e58e8f2f,Fully Paid,490072.0,Long Term,719.0,853119.0,Rent,Buy House,15569.36,17.5,11.0,0.0,55404.0,1210242.0,0.0
79cfdcae-f31b-466a-8d2c-aab856d5eeff,Charged Off,201124.0,Short Term,740.0,675507.0,Home Mortgage,Debt Consolidation,13847.96,21.1,8.0,0.0,381197.0,1010042.0,0.0
1a93ef20-116f-4f12-96ea-973e36bedcbc,Fully Paid,325512.0,Long Term,709.0,899593.0,Rent,Debt Consolidation,13044.07,14.9,6.0,0.0,274835.0,349316.0,0.0
36fe6d03-2d43-4e8e-956a-2a375e8876db,Charged Off,156662.0,Short Term,7460.0,5412036.0,Own Home,Debt Consolidation,14522.27,16.7,6.0,0.0,84246.0,156596.0,0.0
cf5af610-6eab-45b4-9af4-5d3673f3a77c,Fully Paid,77682.0,Short Term,694.0,931760.0,Home Mortgage,other,12656.47,19.3,12.0,0.0,123481.0,189860.0,0.0
897fa913-05de-40db-af5e-522acffdc3ea,Fully Paid,99999999.0,Short Term,713.0,1158810.0,Rent,Buy a Car,11395.06,10.3,4.0,0.0,41382.0,96228.0,0.0
420f9174-e0fa-4344-93c3-95af89460e1e,Fully Paid,505780.0,Long Term,708.0,1095236.0,Own Home,Debt Consolidation,27289.7,31.2,7.0,0.0,774364.0,962038.0,0.0
68e9f0a2-ff4f-415b-9d7f-392695ea83d5,Fully Paid,89232.0,Short Term,741.0,1001927.0,Rent,Other,5552.37,13.8,10.0,0.0,205181.0,254100.0,0.0
95355565-9ed2-4127-bffb-702cd22d12d1,Fully Paid,99999999.0,Short Term,737.0,1778115.0,Rent,Take a Trip,15099.11,14.5,13.0,0.0,136876.0,201630.0,0.0
5d4b2d95-ce20-4b00-8f40-0d3d08f752ee,Fully Paid,218240.0,Long Term,678.0,434264.0,Rent,Debt Consolidation,10385.97,5.0,6.0,0.0,49704.0,135410.0,0.0
